id,especie,ultima_modificacion,altura,circ_tronco_cm,diametro_tronco,long,lat,seccion,nombre_seccion,area_seccion,inclinacion_peligrosa
36431,Morera,18/03/2011 12:43,Alto (> 8 mts),145,Grande,-68.853156089,-32.8798709394,6,Residencial Norte,2694682.37982,no
36433,Morera,18/03/2011 12:39,Alto (> 8 mts),123,Grande,-68.8529786499,-32.8799014787,6,Residencial Norte,2694682.37982,no
36440,Braquiquito,18/03/2011 12:24,Alto (> 8 mts),70,Grande,-68.8523800474,-32.8800115015,6,Residencial Norte,2694682.37982,no
36441,Morera,18/03/2011 12:22,Medio (4 - 8 mts),102,Grande,-68.8522771113,-32.8800290532,6,Residencial Norte,2694682.37982,no
36442,Morera,18/03/2011 12:20,Alto (> 8 mts),111,Grande,-68.8522073962,-32.8800542182,6,Residencial Norte,2694682.37982,no
36443,Fresno europeo,18/03/2011 12:18,Alto (> 8 mts),125,Grande,-68.8521521445,-32.8800570383,6,Residencial Norte,2694682.37982,no
36444,Fresno europeo,18/03/2011 12:15,Alto (> 8 mts),110,Grande,-68.8520527339,-32.8800750448,6,Residencial Norte,2694682.37982,no
36445,Ailanthus,18/03/2011 12:13,Alto (> 8 mts),150,Grande,-68.8520009955,-32.8800857138,6,Residencial Norte,2694682.37982,no
36449,Acer,21/03/2011 09:26,Medio (4 - 8 mts),110,Grande,-68.8534224248,-32.8793278915,6,Residencial Norte,2694682.37982,no
36451,Paraiso,21/03/2011 09:19,Alto (> 8 mts),101,Grande,-68.8533622921,-32.8791152919,6,Residencial Norte,2694682.37982,no
36452,Fresno europeo,21/03/2011 09:16,Medio (4 - 8 mts),77,Grande,-68.8533368315,-32.8790141732,6,Residencial Norte,2694682.37982,no
36453,Fresno americano,21/03/2011 09:14,Bajo (2 - 4 mts),52,Mediano,-68.8533147963,-32.878923804,6,Residencial Norte,2694682.37982,no
36455,Pltano,21/03/2011 09:09,Alto (> 8 mts),180,Grande,-68.8534736743,-32.8788346351,6,Residencial Norte,2694682.37982,si
36457,Morera,18/03/2011 12:55,Alto (> 8 mts),147,Grande,-68.8538649069,-32.878759815,6,Residencial Norte,2694682.37982,no
36458,Fresno europeo,18/03/2011 12:53,Alto (> 8 mts),76,Grande,-68.8539158923,-32.8787515789,6,Residencial Norte,2694682.37982,no
36459,Fresno europeo,18/03/2011 12:49,Bajo (2 - 4 mts),14,Chico,-68.8540377034,-32.8787307378,6,Residencial Norte,2694682.37982,no
36466,Morera,18/03/2011 12:21,Alto (> 8 mts),122,Grande,-68.8547576638,-32.8788552486,6,Residencial Norte,2694682.37982,si
36471,Paraiso,18/03/2011 12:07,Medio (4 - 8 mts),28,Mediano,-68.8548629839,-32.8792766176,6,Residencial Norte,2694682.37982,no
36472,Morera,18/03/2011 12:04,Alto (> 8 mts),137,Grande,-68.854879614,-32.8793188722,6,Residencial Norte,2694682.37982,no
36473,Paraiso,18/03/2011 10:31,Medio (4 - 8 mts),83,Grande,-68.8548946364,-32.8793929971,6,Residencial Norte,2694682.37982,no
36475,Fresno europeo,18/03/2011 10:26,Medio (4 - 8 mts),86,Grande,-68.8549257918,-32.8794878914,6,Residencial Norte,2694682.37982,no
36477,Fresno americano,18/03/2011 10:19,Alto (> 8 mts),78,Grande,-68.8547336225,-32.8795745915,6,Residencial Norte,2694682.37982,no
36480,Pltano,18/03/2011 10:13,Alto (> 8 mts),170,Grande,-68.8545155759,-32.8796113914,6,Residencial Norte,2694682.37982,no
36482,Perenne,18/03/2011 10:08,Alto (> 8 mts),195,Grande,-68.8543261456,-32.8796512124,6,Residencial Norte,2694682.37982,no
36484,Perenne,18/03/2011 10:00,Alto (> 8 mts),160,Grande,-68.8541275386,-32.8796880405,6,Residencial Norte,2694682.37982,no
36485,Morera,18/03/2011 09:56,Alto (> 8 mts),165,Grande,-68.8540173286,-32.8797105444,6,Residencial Norte,2694682.37982,no
36488,Fresno europeo,18/03/2011 09:47,Alto (> 8 mts),117,Grande,-68.8536083603,-32.8797835544,6,Residencial Norte,2694682.37982,no
36489,Morera,06/04/2011 12:08,Alto (> 8 mts),130,Grande,-68.8550568537,-32.8794511821,6,Residencial Norte,2694682.37982,no
36491,Fresno europeo,06/04/2011 12:05,Alto (> 8 mts),80,Grande,-68.8550106804,-32.8792654519,6,Residencial Norte,2694682.37982,no
36493,Fresno europeo,06/04/2011 11:58,Medio (4 - 8 mts),73,Grande,-68.8549701153,-32.8790941508,6,Residencial Norte,2694682.37982,no
36495,Morera,06/04/2011 11:55,Alto (> 8 mts),126,Grande,-68.8549248374,-32.8789585963,6,Residencial Norte,2694682.37982,no
36497,Morera,06/04/2011 11:43,Alto (> 8 mts),112,Grande,-68.8548839277,-32.8788167125,6,Residencial Norte,2694682.37982,no
36498,Morera,06/04/2011 11:41,Alto (> 8 mts),180,Grande,-68.8548703624,-32.8787475369,6,Residencial Norte,2694682.37982,no
36501,Morera,06/04/2011 11:34,Medio (4 - 8 mts),106,Grande,-68.8548805924,-32.8785682921,6,Residencial Norte,2694682.37982,no
36502,Pltano,06/04/2011 11:33,Alto (> 8 mts),142,Grande,-68.8549608344,-32.8785542628,6,Residencial Norte,2694682.37982,no
36503,Morera,06/04/2011 11:30,Alto (> 8 mts),134,Grande,-68.8550545026,-32.8785372952,6,Residencial Norte,2694682.37982,no
36504,Morera,06/04/2011 11:28,Medio (4 - 8 mts),84,Grande,-68.8551584992,-32.8785233492,6,Residencial Norte,2694682.37982,no
36505,Pltano,06/04/2011 11:22,Alto (> 8 mts),190,Grande,-68.855230458,-32.8785069838,6,Residencial Norte,2694682.37982,no
36506,Morera,06/04/2011 11:18,Alto (> 8 mts),170,Grande,-68.8553750102,-32.878482157,6,Residencial Norte,2694682.37982,no
36507,Fresno europeo,06/04/2011 11:13,Alto (> 8 mts),116,Grande,-68.8555652983,-32.8784426609,6,Residencial Norte,2694682.37982,no
36508,Morera,06/04/2011 11:10,Alto (> 8 mts),130,Grande,-68.8556920151,-32.8784108935,6,Residencial Norte,2694682.37982,no
36509,Perenne,06/04/2011 11:08,Medio (4 - 8 mts),60,Mediano,-68.8557568957,-32.8784002382,6,Residencial Norte,2694682.37982,no
36514,Morera,06/04/2011 10:43,Alto (> 8 mts),152,Grande,-68.8562371496,-32.8783155811,6,Residencial Norte,2694682.37982,no
36515,Morera,06/04/2011 10:41,Alto (> 8 mts),130,Grande,-68.8562894208,-32.878304911,6,Residencial Norte,2694682.37982,no
36517,Pltano,06/04/2011 10:36,Alto (> 8 mts),200,Grande,-68.8564458825,-32.8782749804,6,Residencial Norte,2694682.37982,no
36522,Paraiso,06/04/2011 10:09,Alto (> 8 mts),132,Grande,-68.8567487135,-32.8784506069,6,Residencial Norte,2694682.37982,no
36523,Morera,06/04/2011 10:04,Alto (> 8 mts),132,Grande,-68.8567938968,-32.8785734729,6,Residencial Norte,2694682.37982,no
36524,Morera,06/04/2011 10:02,Alto (> 8 mts),150,Grande,-68.856816149,-32.8786240834,7,Residencial Parque,1786336.08966,no
36526,Paraiso,06/04/2011 09:58,Medio (4 - 8 mts),46,Mediano,-68.8569103701,-32.8788521735,7,Residencial Parque,1786336.08966,no
36529,Morera,04/04/2011 12:21,Alto (> 8 mts),75,Grande,-68.8569891933,-32.8790228965,7,Residencial Parque,1786336.08966,no
36530,Paraiso,04/04/2011 12:20,Alto (> 8 mts),90,Grande,-68.8570183083,-32.8790847643,7,Residencial Parque,1786336.08966,si
36532,Morera,04/04/2011 12:16,Alto (> 8 mts),137,Grande,-68.8568972871,-32.8791634917,7,Residencial Parque,1786336.08966,no
36534,Fresno europeo,04/04/2011 12:11,Bajo (2 - 4 mts),18,Chico,-68.8567556867,-32.8791896464,7,Residencial Parque,1786336.08966,no
36539,Paraiso,04/04/2011 11:59,Alto (> 8 mts),88,Grande,-68.8564353559,-32.8792540207,6,Residencial Norte,2694682.37982,no
36541,Perenne,04/04/2011 11:56,Bajo (2 - 4 mts),81,Grande,-68.8563237015,-32.8792730499,6,Residencial Norte,2694682.37982,no
36544,Fresno europeo,04/04/2011 11:50,Medio (4 - 8 mts),57,Mediano,-68.8559096574,-32.8793536845,6,Residencial Norte,2694682.37982,no
36545,Olmo comun,04/04/2011 11:48,Alto (> 8 mts),88,Grande,-68.8557978512,-32.8793725814,6,Residencial Norte,2694682.37982,si
36548,Morera,04/04/2011 11:42,Alto (> 8 mts),131,Grande,-68.8554824922,-32.8794304253,6,Residencial Norte,2694682.37982,no
36549,Paraiso,04/04/2011 11:40,Alto (> 8 mts),132,Grande,-68.8554292967,-32.8794406594,6,Residencial Norte,2694682.37982,no
36550,Pltano,04/04/2011 11:39,Alto (> 8 mts),38,Mediano,-68.8553735226,-32.87945149,6,Residencial Norte,2694682.37982,no
36555,Fresno europeo,07/06/2011 12:51,Medio (4 - 8 mts),90,Grande,-68.8575937656,-32.8835456958,5,Residencial Sur,2423808.92355,si
36557,Morera,07/06/2011 10:11,Medio (4 - 8 mts),110,Grande,-68.8577646912,-32.883537529,5,Residencial Sur,2423808.92355,si
36561,Morera,07/06/2011 10:03,Bajo (2 - 4 mts),50,Mediano,-68.8580387292,-32.8835243834,5,Residencial Sur,2423808.92355,no
36562,Paraiso sombrilla,07/06/2011 10:01,Bajo (2 - 4 mts),90,Grande,-68.8581236185,-32.8835203897,5,Residencial Sur,2423808.92355,no
36564,Morera,07/06/2011 09:57,Bajo (2 - 4 mts),60,Mediano,-68.8583516159,-32.8835091768,5,Residencial Sur,2423808.92355,si
36565,Morera,09/06/2011 12:39,Medio (4 - 8 mts),170,Grande,-68.8586325385,-32.8834055736,5,Residencial Sur,2423808.92355,no
36566,Fresno europeo,09/06/2011 10:27,Medio (4 - 8 mts),80,Grande,-68.8586104868,-32.8832272841,7,Residencial Parque,1786336.08966,no
36567,Fresno europeo,09/06/2011 10:20,Bajo (2 - 4 mts),60,Mediano,-68.858602566,-32.8831680339,7,Residencial Parque,1786336.08966,no
36568,Fresno europeo,09/06/2011 10:17,Bajo (2 - 4 mts),60,Mediano,-68.8585910462,-32.883087139,7,Residencial Parque,1786336.08966,no
36572,Paraiso sombrilla,09/06/2011 10:03,Medio (4 - 8 mts),130,Grande,-68.8581935136,-32.8829507137,7,Residencial Parque,1786336.08966,si
36574,Morera,09/06/2011 09:54,Alto (> 8 mts),160,Grande,-68.858012043,-32.88296941,7,Residencial Parque,1786336.08966,no
36575,Fresno europeo,09/06/2011 09:46,Alto (> 8 mts),110,Grande,-68.8579321252,-32.882976952,7,Residencial Parque,1786336.08966,no
36577,Fresno americano,09/06/2011 09:35,Bajo (2 - 4 mts),42,Mediano,-68.8577954011,-32.8829900867,7,Residencial Parque,1786336.08966,no
36582,Paraiso sombrilla,09/06/2011 09:26,Medio (4 - 8 mts),100,Grande,-68.8574917346,-32.8830178135,5,Residencial Sur,2423808.92355,no
36583,Fresno europeo,09/06/2011 09:20,Bajo (2 - 4 mts),40,Mediano,-68.8573753361,-32.883032198,5,Residencial Sur,2423808.92355,no
36584,Fresno europeo,09/06/2011 09:18,Bajo (2 - 4 mts),38,Mediano,-68.8572990258,-32.8830378818,5,Residencial Sur,2423808.92355,no
36585,Morera,07/06/2011 13:21,Bajo (2 - 4 mts),50,Mediano,-68.8572219541,-32.8831184954,5,Residencial Sur,2423808.92355,no
36586,Morera,07/06/2011 13:18,Bajo (2 - 4 mts),60,Mediano,-68.8572437513,-32.8831871391,5,Residencial Sur,2423808.92355,no
36587,Fresno europeo,07/06/2011 13:15,Bajo (2 - 4 mts),34,Mediano,-68.8572494822,-32.8832119422,5,Residencial Sur,2423808.92355,no
36588,Morera,07/06/2011 13:16,Muy bajo (1 - 2 mts),6,Chico,-68.857259361,-32.8832491032,5,Residencial Sur,2423808.92355,no
36589,Paraiso sombrilla,07/06/2011 13:08,Bajo (2 - 4 mts),100,Grande,-68.8572878256,-32.8833584208,5,Residencial Sur,2423808.92355,no
36590,Paraiso sombrilla,07/06/2011 13:05,Bajo (2 - 4 mts),60,Mediano,-68.8573053661,-32.8834159688,5,Residencial Sur,2423808.92355,no
36591,Paraiso sombrilla,07/06/2011 13:02,Bajo (2 - 4 mts),64,Grande,-68.8573194982,-32.8834664797,5,Residencial Sur,2423808.92355,no
36592,Paraiso sombrilla,07/06/2011 12:59,Bajo (2 - 4 mts),36,Mediano,-68.8573276826,-32.8834940809,5,Residencial Sur,2423808.92355,no
36593,Fresno europeo,07/06/2011 12:57,Medio (4 - 8 mts),110,Grande,-68.8573589286,-32.8835549131,5,Residencial Sur,2423808.92355,no
36596,Pltano,15/06/2011 15:27,Bajo (2 - 4 mts),100,Grande,-68.8569091909,-32.8819031068,7,Residencial Parque,1786336.08966,no
36597,Pltano,15/06/2011 15:25,Medio (4 - 8 mts),110,Grande,-68.8569228655,-32.8819720118,7,Residencial Parque,1786336.08966,no
36598,Paraiso sombrilla,15/06/2011 15:22,Medio (4 - 8 mts),100,Grande,-68.8569328356,-32.8820187309,7,Residencial Parque,1786336.08966,no
36599,Pltano,15/06/2011 15:20,Medio (4 - 8 mts),110,Grande,-68.8569544499,-32.8820678979,7,Residencial Parque,1786336.08966,no
36600,Pltano,15/06/2011 15:18,Medio (4 - 8 mts),130,Grande,-68.8569651634,-32.8821175033,7,Residencial Parque,1786336.08966,no
36604,Morera,15/06/2011 14:57,Medio (4 - 8 mts),140,Grande,-68.8571202806,-32.8826998342,7,Residencial Parque,1786336.08966,si
36606,Aguaribay,15/06/2011 13:46,Bajo (2 - 4 mts),64,Grande,-68.8571406444,-32.8827765708,5,Residencial Sur,2423808.92355,no
36607,Pltano,15/06/2011 13:39,Medio (4 - 8 mts),130,Grande,-68.8571528423,-32.8828335717,5,Residencial Sur,2423808.92355,no
36608,Morera,15/06/2011 13:34,Medio (4 - 8 mts),140,Grande,-68.8571625057,-32.8828717244,5,Residencial Sur,2423808.92355,no
36609,Morera,15/06/2011 13:26,Medio (4 - 8 mts),120,Grande,-68.8571764226,-32.8829230466,5,Residencial Sur,2423808.92355,no
36610,Morera,15/06/2011 10:09,Bajo (2 - 4 mts),26,Mediano,-68.8575535913,-32.8829120604,7,Residencial Parque,1786336.08966,no
36612,Morera,15/06/2011 10:05,Medio (4 - 8 mts),110,Grande,-68.8577203659,-32.8828953804,7,Residencial Parque,1786336.08966,si
36614,Fresno europeo,15/06/2011 09:59,Bajo (2 - 4 mts),20,Chico,-68.8580052223,-32.8828712692,7,Residencial Parque,1786336.08966,no
36617,Morera,15/06/2011 09:48,Medio (4 - 8 mts),100,Grande,-68.8583826326,-32.8828358278,7,Residencial Parque,1786336.08966,no
36621,Pltano,15/06/2011 09:35,Alto (> 8 mts),180,Grande,-68.8584689613,-32.882510729,7,Residencial Parque,1786336.08966,no
36623,Morera,15/06/2011 09:31,Medio (4 - 8 mts),100,Grande,-68.8584135377,-32.8823613523,7,Residencial Parque,1786336.08966,no
36624,Olmo bola,15/06/2011 09:28,Bajo (2 - 4 mts),44,Mediano,-68.8583994796,-32.8823218359,7,Residencial Parque,1786336.08966,no
36625,Morera,15/06/2011 09:27,Medio (4 - 8 mts),110,Grande,-68.8583781513,-32.8822623208,7,Residencial Parque,1786336.08966,no
36626,Pltano,15/06/2011 09:22,Alto (> 8 mts),150,Grande,-68.8583001618,-32.8820792582,7,Residencial Parque,1786336.08966,no
36629,Pltano,14/06/2011 19:15,Medio (4 - 8 mts),120,Grande,-68.858200508,-32.8818466888,7,Residencial Parque,1786336.08966,no
36631,Pltano,14/06/2011 19:06,Alto (> 8 mts),120,Grande,-68.8581320484,-32.8816742977,7,Residencial Parque,1786336.08966,no
36634,Morera,14/06/2011 19:00,Medio (4 - 8 mts),100,Grande,-68.8579818662,-32.8815981154,7,Residencial Parque,1786336.08966,no
36635,Morera,14/06/2011 18:58,Medio (4 - 8 mts),100,Grande,-68.857936601,-32.8816089889,7,Residencial Parque,1786336.08966,no
36636,Morera,14/06/2011 18:51,Medio (4 - 8 mts),130,Grande,-68.8577509562,-32.8816461576,7,Residencial Parque,1786336.08966,no
36637,Morera,14/06/2011 18:46,Bajo (2 - 4 mts),34,Mediano,-68.8575393353,-32.8816838564,7,Residencial Parque,1786336.08966,no
36639,Morera,14/06/2011 18:41,Medio (4 - 8 mts),62,Grande,-68.8573943571,-32.8817048728,7,Residencial Parque,1786336.08966,no
36640,Pltano,14/06/2011 18:40,Alto (> 8 mts),140,Grande,-68.8572390325,-32.8817311702,7,Residencial Parque,1786336.08966,no
36641,Morera,14/06/2011 18:38,Medio (4 - 8 mts),120,Grande,-68.8571883526,-32.8817412438,7,Residencial Parque,1786336.08966,si
36643,Pltano,14/06/2011 18:34,Medio (4 - 8 mts),130,Grande,-68.857018935,-32.8817726672,7,Residencial Parque,1786336.08966,no
36648,Morera,06/06/2011 13:03,Medio (4 - 8 mts),110,Grande,-68.8604210679,-32.8830385755,7,Residencial Parque,1786336.08966,no
36651,Morera,06/06/2011 12:48,Medio (4 - 8 mts),130,Grande,-68.8603593033,-32.8826979714,7,Residencial Parque,1786336.08966,si
36652,Liquidambar,06/06/2011 09:59,Bajo (2 - 4 mts),40,Mediano,-68.8603440248,-32.8826278928,7,Residencial Parque,1786336.08966,no
36656,Olmo bola,06/06/2011 09:46,Medio (4 - 8 mts),120,Grande,-68.8602748732,-32.8823397166,7,Residencial Parque,1786336.08966,no
36658,Fresno europeo,06/06/2011 09:38,Medio (4 - 8 mts),100,Grande,-68.8600142271,-32.8823120299,7,Residencial Parque,1786336.08966,no
36660,Acacia SP,03/06/2011 16:58,Alto (> 8 mts),150,Grande,-68.8598845177,-32.8823354062,7,Residencial Parque,1786336.08966,no
36665,Fresno europeo,03/06/2011 16:43,Medio (4 - 8 mts),120,Grande,-68.8594715055,-32.8824038899,7,Residencial Parque,1786336.08966,si
36666,Fresno europeo,03/06/2011 16:40,Bajo (2 - 4 mts),90,Grande,-68.8592702173,-32.8824489655,7,Residencial Parque,1786336.08966,no
36668,Paraiso sombrilla,03/06/2011 16:34,Medio (4 - 8 mts),140,Grande,-68.8590231807,-32.882495936,7,Residencial Parque,1786336.08966,no
36669,Paraiso sombrilla,03/06/2011 16:30,Bajo (2 - 4 mts),100,Grande,-68.8589406551,-32.8825127948,7,Residencial Parque,1786336.08966,no
36674,Morera,03/06/2011 16:17,Medio (4 - 8 mts),120,Grande,-68.8586613938,-32.8826638738,7,Residencial Parque,1786336.08966,si
36676,Fresno europeo,03/06/2011 16:10,Medio (4 - 8 mts),110,Grande,-68.8586949143,-32.882887802,7,Residencial Parque,1786336.08966,no
36677,Fresno europeo,03/06/2011 16:09,Medio (4 - 8 mts),130,Grande,-68.8587053254,-32.8829683899,7,Residencial Parque,1786336.08966,no
36678,Fresno europeo,03/06/2011 15:56,Medio (4 - 8 mts),140,Grande,-68.8587228795,-32.8831108222,7,Residencial Parque,1786336.08966,no
36679,Fresno europeo,03/06/2011 15:54,Bajo (2 - 4 mts),100,Grande,-68.8587319692,-32.8831743116,7,Residencial Parque,1786336.08966,no
36680,Fresno europeo,03/06/2011 15:52,Bajo (2 - 4 mts),90,Grande,-68.8587443487,-32.8832522319,7,Residencial Parque,1786336.08966,no
36681,Fresno europeo,03/06/2011 15:51,Medio (4 - 8 mts),100,Grande,-68.8587534388,-32.8833154508,7,Residencial Parque,1786336.08966,no
36683,Morera,07/06/2011 09:48,Medio (4 - 8 mts),130,Grande,-68.8588683533,-32.8834957703,5,Residencial Sur,2423808.92355,no
36686,Fresno europeo,07/06/2011 09:42,Bajo (2 - 4 mts),50,Mediano,-68.8590651003,-32.8834904603,7,Residencial Parque,1786336.08966,no
36687,Morera,07/06/2011 09:41,Medio (4 - 8 mts),130,Grande,-68.859199759,-32.8834849313,7,Residencial Parque,1786336.08966,no
36688,Morera,07/06/2011 09:39,Medio (4 - 8 mts),120,Grande,-68.8592760737,-32.8834807224,7,Residencial Parque,1786336.08966,no
36689,Fresno europeo,07/06/2011 09:38,Bajo (2 - 4 mts),60,Mediano,-68.8593628969,-32.8834761826,7,Residencial Parque,1786336.08966,no
36691,Fresno europeo,07/06/2011 09:29,Bajo (2 - 4 mts),50,Mediano,-68.8598664229,-32.8834596265,7,Residencial Parque,1786336.08966,no
36694,Morera,07/06/2011 09:25,Bajo (2 - 4 mts),50,Mediano,-68.8601977671,-32.8834401384,7,Residencial Parque,1786336.08966,no
36695,Fresno europeo,07/06/2011 09:23,Bajo (2 - 4 mts),84,Grande,-68.860264025,-32.883437759,7,Residencial Parque,1786336.08966,no
36696,Fresno europeo,07/06/2011 09:22,Medio (4 - 8 mts),100,Grande,-68.8603258577,-32.883434618,7,Residencial Parque,1786336.08966,no
36697,Paraiso sombrilla,14/06/2011 18:24,Bajo (2 - 4 mts),100,Grande,-68.8588346943,-32.8824150219,7,Residencial Parque,1786336.08966,no
36699,Fresno americano,14/06/2011 18:19,Bajo (2 - 4 mts),64,Grande,-68.8589492076,-32.8823926043,7,Residencial Parque,1786336.08966,no
36700,Morera,14/06/2011 18:17,Medio (4 - 8 mts),110,Grande,-68.8590142798,-32.8823806896,7,Residencial Parque,1786336.08966,no
36701,Morera,14/06/2011 18:15,Medio (4 - 8 mts),130,Grande,-68.8590809785,-32.8823706983,7,Residencial Parque,1786336.08966,no
36707,Fresno europeo,14/06/2011 18:03,Bajo (2 - 4 mts),60,Mediano,-68.8595505687,-32.882283279,7,Residencial Parque,1786336.08966,no
36708,Paraiso,14/06/2011 18:02,Bajo (2 - 4 mts),110,Grande,-68.8596421758,-32.8822674219,7,Residencial Parque,1786336.08966,si
36710,Fresno americano,14/06/2011 17:57,Bajo (2 - 4 mts),110,Grande,-68.859810114,-32.8822321611,7,Residencial Parque,1786336.08966,no
36713,Olmo bola,14/06/2011 14:52,Medio (4 - 8 mts),120,Grande,-68.8602577296,-32.8820914821,7,Residencial Parque,1786336.08966,no
36715,Olmo bola,14/06/2011 10:32,Medio (4 - 8 mts),160,Grande,-68.8601752261,-32.8817816457,7,Residencial Parque,1786336.08966,no
36716,Morera,14/06/2011 10:31,Medio (4 - 8 mts),110,Grande,-68.8601557611,-32.8816556575,7,Residencial Parque,1786336.08966,no
36718,Morera,14/06/2011 10:28,Medio (4 - 8 mts),120,Grande,-68.8601182334,-32.8814635549,7,Residencial Parque,1786336.08966,no
36719,Olmo bola,14/06/2011 10:18,Medio (4 - 8 mts),140,Grande,-68.8600853425,-32.8813130255,7,Residencial Parque,1786336.08966,no
36720,Pltano,14/06/2011 10:16,Alto (> 8 mts),320,Grande,-68.8598512129,-32.8812413493,7,Residencial Parque,1786336.08966,si
36721,Pltano,14/06/2011 10:14,Alto (> 8 mts),180,Grande,-68.859793174199993,-32.8812492192,7,Residencial Parque,1786336.08966,no
36723,Olmo comun,13/06/2011 12:59,Medio (4 - 8 mts),64,Grande,-68.8595622875,-32.8812898068,7,Residencial Parque,1786336.08966,no
36724,Pltano,13/06/2011 12:57,Medio (4 - 8 mts),130,Grande,-68.8594961203,-32.8813020857,7,Residencial Parque,1786336.08966,no
36726,Morera,09/06/2011 14:38,Medio (4 - 8 mts),110,Grande,-68.8592883196,-32.8813448782,7,Residencial Parque,1786336.08966,no
36729,Pltano,09/06/2011 13:46,Medio (4 - 8 mts),130,Grande,-68.8589823807,-32.881402407,7,Residencial Parque,1786336.08966,no
36730,Fresno europeo,09/06/2011 13:32,Bajo (2 - 4 mts),44,Mediano,-68.8588858451,-32.8814193807,7,Residencial Parque,1786336.08966,no
36731,Morera,09/06/2011 13:29,Medio (4 - 8 mts),100,Grande,-68.8587201647,-32.8814555166,7,Residencial Parque,1786336.08966,no
36732,Fresno americano,09/06/2011 13:26,Bajo (2 - 4 mts),16,Chico,-68.8586251923,-32.8814679085,7,Residencial Parque,1786336.08966,no
36741,Fresno europeo,09/06/2011 13:10,Muy bajo (1 - 2 mts),3,Chico,-68.8583026547,-32.8817523487,7,Residencial Parque,1786336.08966,no
36742,Morera,09/06/2011 13:02,Medio (4 - 8 mts),120,Grande,-68.8584183211,-32.8820318728,7,Residencial Parque,1786336.08966,no
36743,Morera,09/06/2011 13:00,Medio (4 - 8 mts),120,Grande,-68.8584380098,-32.8820828407,7,Residencial Parque,1786336.08966,no
36745,Morera,09/06/2011 12:47,Medio (4 - 8 mts),130,Grande,-68.8585142445,-32.8822587571,7,Residencial Parque,1786336.08966,no
36747,Aguaribay,09/06/2011 12:45,Medio (4 - 8 mts),90,Grande,-68.8585589572,-32.8823657485,7,Residencial Parque,1786336.08966,si
36748,Morera,09/06/2011 12:43,Medio (4 - 8 mts),110,Grande,-68.8585790814,-32.8824117576,7,Residencial Parque,1786336.08966,si
36749,Eucalyptus,21/03/2011 16:47,Alto (> 8 mts),198,Grande,-68.8575462484,-32.8805381298,7,Residencial Parque,1786336.08966,no
36752,Morera,21/03/2011 16:22,Alto (> 8 mts),102,Grande,-68.8572857486,-32.8805869751,7,Residencial Parque,1786336.08966,si
36755,Morera,21/03/2011 16:11,Alto (> 8 mts),134,Grande,-68.856959757,-32.8806539772,7,Residencial Parque,1786336.08966,no
36759,Fresno europeo,21/03/2011 15:57,Alto (> 8 mts),78,Grande,-68.8566284688,-32.8808365334,7,Residencial Parque,1786336.08966,no
36762,Pltano,21/03/2011 15:46,Alto (> 8 mts),128,Grande,-68.8567225693,-32.8811965069,7,Residencial Parque,1786336.08966,no
36764,Morera,21/03/2011 15:35,Medio (4 - 8 mts),82,Grande,-68.8568154545,-32.8815816362,7,Residencial Parque,1786336.08966,no
36766,Morera,28/03/2011 16:00,Alto (> 8 mts),92,Grande,-68.8570578502,-32.881631604,7,Residencial Parque,1786336.08966,no
36767,Pltano,28/03/2011 15:58,Alto (> 8 mts),138,Grande,-68.857159221,-32.8816144902,7,Residencial Parque,1786336.08966,no
36768,Fresno europeo,28/03/2011 15:56,Alto (> 8 mts),92,Grande,-68.8572159363,-32.8816064397,7,Residencial Parque,1786336.08966,no
36769,Morera,28/03/2011 15:55,Alto (> 8 mts),168,Grande,-68.8573600264,-32.8815820781,7,Residencial Parque,1786336.08966,si
36770,Morera,28/03/2011 15:53,Alto (> 8 mts),96,Grande,-68.8574500338,-32.8815639665,7,Residencial Parque,1786336.08966,si
36772,Pltano,28/03/2011 15:46,Alto (> 8 mts),108,Grande,-68.8576824205,-32.8815139726,7,Residencial Parque,1786336.08966,no
36774,Morera,28/03/2011 15:42,Alto (> 8 mts),72,Grande,-68.8577798204,-32.8814952849,7,Residencial Parque,1786336.08966,no
36775,Morera,28/03/2011 15:41,Medio (4 - 8 mts),88,Grande,-68.857894085,-32.8814741222,7,Residencial Parque,1786336.08966,no
36776,Pltano,21/03/2011 17:22,Alto (> 8 mts),98,Grande,-68.8579715513,-32.8814576804,7,Residencial Parque,1786336.08966,no
36779,Morera,21/03/2011 17:13,Alto (> 8 mts),58,Mediano,-68.8579412801,-32.8812300875,7,Residencial Parque,1786336.08966,no
36780,Liquidambar,21/03/2011 17:11,Medio (4 - 8 mts),16,Chico,-68.8579120005,-32.8811754396,7,Residencial Parque,1786336.08966,no
36781,Morera,21/03/2011 17:10,Alto (> 8 mts),122,Grande,-68.857868967,-32.8810757257,7,Residencial Parque,1786336.08966,no
36782,Fresno europeo,21/03/2011 17:07,Medio (4 - 8 mts),42,Mediano,-68.8578359691,-32.8809919894,7,Residencial Parque,1786336.08966,no
36784,Fresno europeo,21/03/2011 17:02,Medio (4 - 8 mts),56,Mediano,-68.8577945528,-32.8808988191,7,Residencial Parque,1786336.08966,no
36785,Caducifolio,21/03/2011 16:57,Bajo (2 - 4 mts),16,Chico,-68.8577714589,-32.8808392811,7,Residencial Parque,1786336.08966,no
36786,Fresno europeo,21/03/2011 16:55,Alto (> 8 mts),52,Mediano,-68.8577398335,-32.8807688229,7,Residencial Parque,1786336.08966,si
